# gx gy gz (ECEF center)
# id px py pz (point data)
-3957807.463847000151873 3357257.015753999818116 3695139.802271000109613
764 7.824918 26.578550 -19.361744
765 11.592084 37.131660 -23.752113
766 7.895379 24.998150 -19.231915
767 22.994268 44.454269 -20.884901
768 19.539053 35.185242 -14.407652
769 5.080701 40.580795 -19.391205
770 6.041332 27.940783 -17.866528
771 7.903400 25.075226 -19.288359
772 20.072868 35.441036 -13.200445
773 4.742036 39.681583 -20.960064
774 6.053865 27.771778 -17.762850
775 6.838376 23.764978 -18.008892
776 6.050000 28.001053 -17.902523
777 22.738125 45.865395 -19.482866
778 7.158125 26.253777 -19.433001
779 7.907520 25.234201 -19.399448
780 6.070254 27.674549 -17.721342
781 6.380965 28.009586 -17.590672
782 7.875677 24.974504 -19.166100
783 7.232711 27.611458 -20.421297
784 6.838543 23.755207 -17.994919
785 4.799452 39.113010 -20.695332
786 6.060550 28.177397 -18.004965
787 7.405629 27.355360 -18.512428
788 6.363319 28.115303 -17.653004
789 7.961723 26.637434 -19.144163
790 5.551115 28.407373 -17.961069
791 21.304947 37.258823 -13.345516
792 9.168022 28.631506 -21.366215
793 7.202096 26.119040 -19.235407
794 6.029130 27.987816 -17.881092
795 10.560845 33.432964 -21.369356
796 9.939118 31.848354 -20.479265
797 6.285337 21.919764 -17.276722
798 4.417569 41.982635 -19.204844
799 4.036933 24.930126 -14.987158
800 11.053785 39.600563 -23.338360
801 6.845374 21.168358 -17.387772
802 11.469310 22.079834 -7.126870
803 11.668704 21.665941 -7.143438
804 14.531977 24.222246 -7.806789
805 5.605136 21.444725 -16.445286
806 14.642377 24.302467 -9.113984
807 13.971369 22.476513 -8.176645
808 3.993184 25.021070 -14.993309
809 7.625773 27.087418 -18.676916
810 7.187724 26.427053 -19.593912
811 4.453330 41.438465 -19.102957
812 5.535590 28.389442 -18.031454
813 7.529533 26.499268 -18.317682
814 7.274257 26.315939 -19.312033
815 4.450991 41.632446 -19.181324
816 4.975559 41.599964 -19.721716
817 5.520147 28.477127 -18.028399
818 5.037992 21.897049 -16.034361
819 7.782019 25.055391 -18.687792
820 15.966918 43.029236 -17.815733
821 4.823576 41.525948 -19.615948
822 4.422912 41.995853 -19.389454
823 8.517308 25.336267 -18.816471
824 7.378202 27.496284 -18.573210
825 8.047646 26.951674 -19.405039
826 16.499811 44.510254 -18.157730
827 17.470314 26.755177 -3.821001
828 16.997793 27.109930 -3.413548
829 6.630781 33.165482 -19.616461
830 12.018002 20.153067 -5.692022
831 15.170440 23.970844 -6.555677
832 13.722118 20.612583 -7.785987
833 2.917756 22.577471 -13.425377
834 3.444715 22.092134 -13.956338
835 16.671947 28.976917 -5.153134
836 5.575053 28.645603 -18.221281
837 17.526546 28.636070 -5.542532
838 4.912335 20.813385 -15.554586
839 15.342169 23.499191 -6.751697
840 4.876534 18.826733 -14.941842
841 13.392685 20.101828 -6.729424
842 5.019534 17.361977 -14.934052
843 6.115249 20.435940 -16.692186
844 17.097881 22.464548 -8.269472
845 17.337120 32.788044 -16.405825
846 3.682017 21.952177 -14.252229
847 7.607031 26.914009 -18.558165
848 3.504019 21.501287 -14.611669
849 18.045769 35.464516 -14.556489
850 7.473497 18.417681 -13.392142
851 3.473452 21.706287 -14.721223
852 20.304979 34.718765 -16.467262
853 4.898035 29.924885 -17.657766
854 7.395313 27.330805 -18.469833
855 12.480053 22.308825 -10.273178
856 13.257074 22.303469 -10.055089
857 4.896506 21.046036 -15.588317
858 7.839069 25.679567 -19.036707
859 8.066001 27.009485 -19.918434
860 13.343102 22.386271 -10.033508
861 18.733366 53.750416 -29.619579
862 14.320495 21.646782 -8.270411
863 11.488366 20.829077 -4.882922
864 15.798171 27.624699 -3.197031
865 18.104242 26.756449 -3.214679
866 19.399920 32.027534 -12.135977
867 38.181705 80.736389 -2.830676
868 15.355469 27.838884 -3.515725
869 23.724436 47.309002 -5.249504
870 17.726458 27.770323 -1.475058
871 14.020069 24.653950 -6.855677
872 17.352938 30.596260 -5.780591
873 19.821119 26.960646 -2.044663
874 2.548925 19.613846 -16.131733
875 3.881989 12.421966 -10.014471
876 11.346143 24.688225 -9.791034
877 2.893095 19.142359 -16.297760
878 14.576485 22.909691 -8.311455
879 15.370139 23.762184 -7.264418
880 6.896955 24.314222 -18.280075
881 21.085815 38.930386 -17.529724
882 21.942684 36.186749 -12.001701
883 18.373055 34.797588 -17.156816
884 7.519201 27.118690 -18.654936
885 18.341415 34.710987 -17.136398
886 7.391878 27.364511 -18.498350
887 19.306152 32.972904 -15.881301
888 13.347184 23.594301 -10.759712
889 12.837286 22.414513 -9.741744
890 7.890053 24.384079 -18.503485
891 6.851051 23.773170 -17.995352
892 7.798946 25.491489 -18.898331
893 13.579985 23.299511 -7.567054
894 16.544544 30.239458 -12.632639
895 37.894241 89.090164 -2.634928
896 13.126486 24.013367 -7.389092
897 3.826923 20.455355 -16.357626
898 1.442721 20.691486 -15.026118
899 19.503979 40.736813 -6.755171
900 17.006264 27.400150 -5.386453
901 17.570032 25.103643 -10.152437
902 -0.127121 18.768763 -13.137896
903 0.503407 18.363085 -13.941549
904 21.979897 46.108887 -5.574656
905 1.644497 16.524597 -13.766894
906 20.077642 39.023125 -6.865052
907 16.402470 28.109631 -4.592711
908 15.683302 23.753376 -7.613999
909 7.468856 27.666048 -18.721889
910 3.355023 13.284642 -9.424113
911 12.372373 21.504278 -7.787425
912 12.511313 21.883633 -9.643167
913 12.356020 21.442934 -7.748137
914 13.702665 22.862503 -7.306532
915 12.812890 21.792370 -9.855683
916 22.211222 42.233128 -19.199852
917 14.696708 23.097878 -6.516239
918 30.535070 78.976440 -6.827625
919 11.601455 20.184092 1.260088
920 16.657118 35.042770 -7.641416
921 13.574218 18.167007 0.030272
922 19.597788 38.634666 -8.545224
923 17.650032 29.983908 -5.291049
924 16.090052 24.812494 -10.219472
925 10.916835 17.921139 1.630877
926 36.818672 90.001015 -4.387729
927 12.037012 19.656965 0.323814
928 11.916909 18.330523 0.333189
929 13.558151 17.359995 -0.367829
930 25.416719 49.846432 -23.270247
931 14.739378 21.854982 -8.846835
932 14.017941 23.364908 -7.444839
933 13.614525 22.704916 -7.307529
934 13.807093 23.051720 -7.451579
935 6.655722 27.922276 -4.504832
936 8.664849 29.870451 -3.597550
937 11.506701 17.675175 -8.993380
938 33.018669 92.909645 -6.917136
939 35.705654 94.620880 -5.230247
940 20.170464 48.180431 -7.614138
941 33.754089 76.337273 -6.445109
942 37.072178 78.276840 -2.930690
943 17.845467 32.157032 -6.892975
944 14.047683 19.153309 -1.656528
945 15.546124 25.753857 -9.699294
946 37.495472 109.498878 -3.636098
947 10.832507 21.276829 1.528037
948 -1.748130 7.537974 -7.443636
949 11.169387 17.935865 2.107027
950 38.211395 86.574547 -4.969765
951 41.900303 78.069008 -0.685507
952 11.557044 17.059778 1.188907
953 14.389124 18.044930 -1.431126
954 14.277955 17.304071 -0.801164
955 36.098011 103.879120 -3.580348
956 4.888587 19.225025 -15.238744
957 44.709969 129.397354 -4.212474
958 34.974674 97.976181 -7.141900
959 4.966743 19.592756 -15.478480
960 14.532813 22.324228 -8.611956
961 4.170462 15.333709 -12.141510
962 15.557539 26.340876 -10.295412
963 13.692904 23.056570 -7.268995
964 17.268591 32.064384 -13.754103
965 12.992800 41.762310 -24.287746
966 19.070583 39.267437 -7.891774
967 -1.748881 3.928849 -7.129015
968 4.979626 23.027742 -1.518535
969 21.378994 95.738091 -15.319903
970 -1.259414 5.621913 -5.454925
971 25.897356 61.105370 -7.829256
972 30.099163 63.717621 -6.209143
973 17.821072 37.401096 -9.383682
974 -2.321314 9.371510 -13.155240
975 -1.496511 3.580096 -7.573147
976 -1.190897 2.225274 -7.692695
977 -0.691119 2.767164 -8.152740
978 26.667957 96.364334 -6.676342
979 -0.802768 9.442945 -8.304031
980 -1.988932 4.227623 -7.915123
981 -0.891035 3.060022 -8.112664
982 13.856085 23.761433 -7.690395
983 13.834050 23.412111 -7.240865
984 12.140773 22.448196 -12.205883
985 14.504511 22.224348 -8.624302
986 -1.586992 3.726321 -7.259137
987 4.311589 21.705198 -2.472610
988 -1.813966 3.677929 -6.998168
989 13.451045 22.918562 -7.470988
990 20.653093 36.344692 -13.399681
991 -1.319225 3.602007 -7.625649
992 4.499617 22.328287 -2.510064
993 13.716014 23.184170 -7.210304
994 21.039215 36.960114 -13.585802
995 4.512410 22.535917 -2.473467
996 13.470550 23.579237 -11.543186
997 11.753016 20.248890 -8.133347
998 19.553534 33.420925 -13.009129
999 -3.623924 5.796896 -5.163448
1000 -3.275152 7.481048 -5.495781
1001 -2.462675 7.952322 -6.751388
1002 -1.718945 7.675975 -7.520486
1003 -2.628991 1.646540 -5.985101
1004 -1.085474 5.721409 -7.953055
1005 -1.952130 0.746091 -6.688587
1006 8.653665 7.180452 4.818632
1007 9.275763 6.933995 4.309493
1008 -3.174421 1.792030 -5.686275
1009 -1.738770 0.523988 -6.872633
1010 29.825638 106.370102 -9.969436
1011 18.920338 45.537479 -8.756865
1012 -2.569790 1.272561 -6.122962
1013 -2.100128 2.808222 -6.682782
1014 -1.419455 6.005774 -7.633321
1015 -2.125272 -0.644798 -5.901255
1016 -1.288769 3.243909 -7.748837
1017 7.012634 24.876638 -17.552837
1018 -1.495876 0.357016 -7.093289
1019 -1.468096 0.859369 -7.035657
1020 13.918959 23.552999 -7.283938
1021 -2.871633 1.614090 -6.034072
1022 -2.626948 1.328649 -6.158353
1023 -2.868194 1.457498 -5.924514
1024 -2.643351 1.302715 -6.126401
1025 5.787376 24.377142 -1.539039
1026 -2.859993 1.389544 -5.890749
1027 -3.653184 5.789883 -5.115649
1028 2.610574 7.884119 0.463023
1029 -2.867294 1.415107 -5.920806
1030 -2.644331 1.265616 -6.161017
1031 4.778830 23.737162 -2.601345
1032 -2.888939 1.478115 -5.956138
1033 -2.069494 4.346513 -6.637208
1034 -2.061035 4.759520 -6.866972
1035 12.419351 21.728741 -10.341296
1036 -1.634147 6.693268 -7.061318
1037 4.905151 22.656818 -1.647504
1038 -1.788558 8.913705 -7.227309
1039 -0.361315 7.787596 -8.571704
1040 13.631333 22.621475 -7.233617
1041 6.401447 25.410309 -4.940836
1042 25.509041 52.163742 -23.960253
1043 4.383025 23.674320 -1.787769
1044 -4.900651 3.072192 -3.723813
1045 -1.141204 14.724063 -9.819360
1046 12.149095 13.946370 1.971899
1047 -4.477082 5.596921 -4.231153
1048 -2.086523 4.631032 -6.746723
1049 0.795562 10.419288 -10.845065
1050 -3.764982 6.225020 -4.786436
1051 14.907892 47.561016 -4.615595
1052 -2.690616 9.515413 -6.399258
1053 9.327033 11.444180 4.417711
1054 10.183369 11.107369 3.482645
1055 6.411337 -0.058242 3.515289
1056 6.995149 -0.073583 2.722250
1057 0.454509 4.762833 -9.667157
1058 -3.658390 6.119703 -5.283823
1059 20.913866 36.825642 -13.578970
1060 4.410053 23.822666 -1.682111
1061 16.719355 29.296026 -15.054405
1062 5.819379 14.815704 -12.196870
1063 17.786985 30.615299 -11.892070
1064 -2.503800 9.962291 -6.086845
1065 3.610519 20.855127 -1.784571
1066 -5.197776 3.550419 -3.384106
1067 1.712700 12.070827 -12.367349
1068 -4.536023 3.317816 -2.784789
1069 9.544645 36.116737 -4.306294
1070 -0.416734 11.139569 -8.806374
1071 -2.945563 7.666585 -6.163628
1072 -0.090997 9.179670 -9.304524
1073 13.531974 24.924377 -7.814962
1074 -5.401216 3.328642 -3.856819
1075 9.738841 14.121330 3.894856
1076 9.776309 12.816742 3.832072
1077 11.900964 15.322001 0.927041
1078 5.693120 -3.504772 4.461902
1079 2.663926 13.380905 -13.782174
1080 1.787498 12.096265 -12.768801
1081 3.329573 16.277895 -15.540443
1082 -2.937432 7.338341 -6.007757
1083 -2.447702 10.788401 -6.719576
1084 -2.404253 10.250391 -6.168254
1085 1.690870 11.451352 -12.453132
1086 -5.664129 0.153466 -7.148194
1087 -2.347419 12.391129 -7.389798
1088 -0.491628 11.480943 -9.020100
1089 -2.459816 9.645812 -5.918287
1090 -2.539798 9.346684 -5.807159
1091 -2.372627 11.815859 -7.145679
1092 10.645561 18.060177 -8.750967
1093 -2.465152 10.486131 -6.319819
1094 -0.737203 10.249540 -8.427808
1095 -1.244580 7.116868 -6.896765
1096 2.964693 9.156715 0.391709
1097 -2.548104 9.934670 -6.362162
1098 7.248224 32.528576 -3.980311
1099 -4.106879 5.528981 -4.242255
1100 4.697790 -3.817175 5.408789
1101 -7.503393 1.779242 -2.895669
1102 -5.345490 -8.046181 0.460195
1103 -4.028639 -4.815547 -4.011602
1104 6.397029 -1.446502 3.595472
1105 -6.902983 1.906355 -2.336697
1106 -7.155236 1.546008 -2.559617
1107 -4.966069 -3.902632 -6.034142
1108 -7.459822 1.640850 -2.860982
1109 7.109089 18.207804 -13.885980
1110 16.010117 47.689690 -28.198338
1111 12.507180 20.046968 -8.793924
1112 17.768312 27.064901 -11.639243
1113 10.832075 21.129488 2.106443
1114 10.110497 16.537716 2.647018
1115 10.389192 16.878838 3.157210
1116 10.492571 16.459873 2.382123
1117 9.808887 14.758811 2.449821
1118 10.660111 14.836416 2.106823
1119 33.463242 81.098129 -7.227109
1120 34.698612 57.433495 0.726303
1121 12.373371 15.741611 0.716011
1122 12.624091 15.350088 0.363094
1123 2.122530 20.282175 -15.446906
1124 17.871466 29.631184 -6.484464
1125 13.707074 15.925648 -0.020894
1126 4.499466 18.718822 -14.419650
1127 5.230445 18.512724 -15.350295
1128 4.780456 18.766397 -14.951110
1129 13.795823 21.041050 -8.304558
1130 14.246138 21.780968 -8.451344
1131 7.622607 28.477633 -7.295585
1132 13.833327 23.398069 -7.254416
1133 14.247646 21.754025 -8.511058
1134 21.425436 49.481922 -6.772961
1135 0.281572 19.660601 -13.742952
1136 2.331033 16.687143 -13.604766
1137 16.442364 27.904840 -7.431679
1138 2.845228 16.173927 -14.118797
1139 3.525499 21.032669 -16.184225
1140 2.484341 15.190968 -14.160369
1141 4.885519 18.855864 -14.973455
1142 10.769995 10.077334 -4.302996
1143 3.472876 12.634555 -10.613980
1144 13.966962 24.288515 -8.267265
1145 15.046161 26.281870 -8.613850
1146 13.576019 22.518570 -7.277608
1147 16.028019 24.438679 -9.857206
1148 13.257129 23.000629 -7.969516
1149 15.774670 23.965921 -9.694865
1150 9.062795 14.980055 -7.701801
1151 1.665749 11.785307 -11.319582
1152 12.402280 21.634420 -7.606413
1153 13.490862 23.456165 -8.013008
1154 21.677004 35.985939 -11.011266
1155 1.481856 27.815546 -22.240252
1156 17.253059 35.718563 -8.290979
1157 2.997861 -8.107630 7.408326
1158 2.051590 -4.854158 8.451621
1159 2.250819 -7.193311 8.312974
1160 4.713528 -4.915860 3.545092
1161 9.837707 40.728664 -6.558174
1162 3.835642 -2.531817 6.412907
1163 1.480114 -6.488277 9.222968
1164 3.767109 -6.337678 6.728538
1165 18.608387 83.369820 -11.426733
1166 -8.302187 -4.266595 -0.614593
1167 2.853619 -5.724628 7.668814
1168 -7.359437 2.011171 -1.994441
1169 1.190283 -4.243677 9.366501
1170 2.003526 -6.826921 8.697759
1171 5.441282 -2.263042 4.726191
1172 6.977109 -0.223404 3.160371
1173 14.433221 24.293982 -7.739841
1174 -4.864074 -0.272329 -4.898702
1175 16.421782 27.654684 -10.201324
1176 -6.930389 1.898454 -2.360809
1177 -4.833488 -0.022345 -5.057229
1178 -0.403900 11.838326 -9.242390
1179 -4.937659 -0.559020 -4.705111
1180 -6.999874 2.185020 -2.454817
1181 -7.440904 1.805414 -2.978551
1182 -7.024866 1.496707 -2.176978
1183 19.603065 34.971607 -13.347380
1184 -8.116281 -0.764799 -2.064703
1185 -7.309272 -2.860732 -1.384102
1186 -7.130750 1.487090 -2.479888
1187 -4.785354 -3.429076 1.185171
1188 -5.780884 -8.575166 0.578458
1189 1.778875 -6.079373 5.751776
1190 -1.658483 9.562110 -7.474104
1191 2.164634 20.285391 -13.702494
1192 5.440800 -3.968793 4.694496
1193 4.411172 -5.680809 4.517498
1194 7.245943 -2.163201 2.707973
1195 -7.151197 1.535958 -2.537364
1196 -1.029761 8.365853 -7.791237
1197 1.210520 11.167520 -11.596829
1198 -7.449051 1.519080 -2.803213
1199 -4.930143 -4.043540 1.402823
1200 -1.101813 7.988435 -7.596848
1201 4.844390 21.488579 -2.221465
1202 1.817014 13.765311 -13.133851
1203 0.669652 8.133952 -10.075480
1204 -6.613046 4.125946 -4.454103
1205 -6.875570 1.497180 -2.172972
1206 -4.875806 -3.517001 1.236241
1207 -7.170754 1.605976 -2.592867
1208 -2.548364 9.730318 -6.224546
1209 -6.934669 1.875528 -2.325562
1210 -0.728199 10.144496 -8.764974
1211 -1.177899 0.875819 -8.339564
1212 -0.581331 12.077532 -9.389093
1213 -4.871039 -3.169567 1.144274
1214 -6.486620 1.989723 -3.551948
1215 19.152910 33.488922 -12.921473
1216 27.959900 68.608032 -31.873928
1217 25.082422 69.268616 -36.922817
1218 40.428001 90.343834 -32.209644
1219 41.272598 89.432037 -33.135387
1220 27.171612 80.505768 -44.622383
1221 38.413517 91.471832 -44.343258
1222 28.928453 74.392265 -33.391113
1223 30.204601 85.843300 -34.014980
1224 36.229839 85.164955 -27.183903
1225 36.685200 86.259338 -27.824549
1226 37.140636 84.538506 -28.019785
1227 38.667797 84.481781 -27.729971
1228 38.275734 84.757965 -29.437578
1229 37.959728 83.646255 -28.936037
1230 40.680267 89.925682 -30.561426
1231 41.043175 89.987274 -29.569031
1232 38.913654 84.056129 -30.173302
1233 38.770069 82.819908 -29.832174
1234 39.369884 82.686729 -29.171280
1235 41.027378 88.598961 -32.579056
1236 36.238735 76.364578 -32.135685
1237 28.480419 75.676147 -42.103218
1238 31.073174 85.498253 -36.196476
1239 27.726837 83.163086 -46.407104
1240 30.886909 84.392525 -36.058968
1241 27.804180 83.880035 -46.847336
1242 26.631754 75.706703 -43.914761
1243 31.365849 82.921349 -35.653801
1244 31.259991 85.881271 -36.201435
1245 31.379002 100.910011 -49.604511
1246 31.991610 84.911507 -35.794144
1247 37.308987 89.423538 -43.520378
1248 27.514790 82.357300 -45.812248
1249 32.351948 100.221542 -50.789551
1250 28.622953 92.534042 -48.287983
1251 32.213150 85.626572 -35.681030
1252 27.430111 79.534309 -43.896084
1253 34.402504 87.331108 -30.898623
1254 22.151436 35.594723 -11.332702
1255 28.950840 122.187035 -21.068449
1256 18.789799 35.413586 -14.554875
1257 21.176950 35.582714 -12.151239
1258 21.682167 35.803108 -10.920834
1259 8.606042 30.298262 -21.504890
1260 19.867430 38.970993 -7.796063
1261 7.584883 34.639217 -20.338465
1262 13.977503 55.514545 -30.974878
1263 21.464943 36.208832 -11.551006
1264 21.641052 34.476875 -14.268681
1265 21.399309 43.330391 -18.839670
1266 13.565113 54.444530 -30.680149
1267 34.598392 115.691063 -29.668034
1268 12.858667 36.970985 -20.718306
1269 11.182449 36.968933 -23.443880
1270 23.282282 44.145134 -20.066351
1271 7.308218 36.147678 -20.908928
1272 17.809507 52.594292 -16.267927
1273 17.831848 60.356354 -32.759052
1274 30.090134 99.966202 -23.098520
1275 13.088331 55.488403 -30.747623
1276 19.490278 35.768990 -14.316142
1277 11.092921 35.626293 -24.401033
1278 19.624817 35.577980 -14.680965
1279 20.683966 35.171249 -13.863737
1280 11.232634 40.496037 -23.854696
1281 22.237694 44.829166 -19.165558
1282 11.178749 39.919281 -23.544594
1283 11.153749 36.741905 -23.263411
1284 11.237362 34.326672 -23.432968
1285 6.997116 38.284157 -21.951855
1286 7.054265 38.159027 -22.339123
1287 11.173319 36.970936 -23.405151
1288 6.949608 38.574604 -22.528275
1289 10.978092 35.540089 -24.262581
1290 11.246324 37.650970 -23.831764
1291 22.316021 40.417747 -18.742216
1292 17.725397 32.749359 -16.566580
1293 11.239251 34.433037 -23.447584
1294 16.244755 51.807705 -17.223265
1295 39.745838 93.824997 -35.300880
1296 40.557716 96.263733 -35.783188
1297 29.507256 93.799202 -50.063423
1298 51.444328 182.753693 -79.350021
1299 28.756834 93.812004 -49.888363
1300 29.962021 92.293060 -49.127827
1301 30.925940 98.253990 -51.018169
1302 31.742235 98.081123 -50.921505
1303 43.591042 137.714905 -64.728607
1304 30.636841 92.182579 -50.787037
1305 33.537491 99.630730 -54.525742
1306 49.473701 112.387192 -52.309853
1307 33.909813 96.168808 -54.776260
1308 46.345615 108.314697 -52.165672
1309 30.673189 92.118080 -50.820255
1310 28.619432 94.193466 -49.935692
1311 34.855236 99.573975 -55.818089
1312 34.806416 99.200661 -55.583431
1313 42.045200 117.040756 -63.066700
1314 42.196705 112.304878 -59.850952
1315 32.690666 97.421082 -53.634739
1316 42.067238 117.290771 -63.173767
1317 44.855156 144.514709 -69.588661
1318 40.967941 113.852417 -61.310787
1319 59.760563 147.388992 -71.290176
1320 55.803215 138.176239 -67.617538
1321 51.648304 129.041718 -60.833122
1322 35.809528 98.430450 -49.780056
1323 38.075958 107.954384 -58.649399
1324 46.821838 107.132904 -40.437534
1325 44.531513 96.905884 -43.684425
1326 43.300575 149.914581 -69.089859
1327 46.996552 116.767151 -54.923927
1328 37.013226 137.299866 -59.693314
1329 38.056648 94.465889 -43.527794
1330 39.431896 127.838753 -63.363590
1331 36.547062 102.712494 -55.863098
1332 34.212555 134.387344 -57.716167
1333 46.961723 122.541763 -40.565830
1334 35.217072 133.287354 -61.784748
1335 37.866074 94.365753 -43.756920
1336 37.809994 128.465118 -60.257648
1337 39.301620 128.943298 -62.777645
1338 39.849312 123.385483 -60.838058
1339 36.281990 104.282349 -56.940914
1340 37.155056 103.147240 -56.317417
1341 55.981041 124.488129 -55.671738
1342 45.090332 106.256149 -51.445194
1343 35.969551 131.697327 -60.431633
1344 35.903873 132.085083 -61.099751
1345 37.227558 128.895905 -62.338104
1346 37.373837 129.036545 -62.051842
1347 35.634933 129.419250 -60.014072
1348 45.042740 106.446854 -51.508034
1349 35.833424 131.592926 -60.885685
1350 45.120358 106.303658 -51.486435
1351 35.731621 133.404587 -61.343060
1352 43.564053 103.819519 -50.565228
1353 49.352348 151.388138 -72.884766
1354 46.589615 139.004272 -70.231979
1355 66.376663 159.918381 -76.756943
1356 38.210144 137.867676 -61.419888
1357 31.795006 131.108810 -59.912716
1358 33.276917 131.117249 -57.097836
1359 34.356636 129.343872 -61.244026
1360 36.055626 131.004639 -60.011177
1361 36.396969 129.282104 -62.946392
1362 46.491741 120.906342 -54.527229
1363 37.515892 108.075851 -58.305340
1364 37.503719 130.764847 -62.709152
1365 45.727566 107.276962 -51.887341
1366 35.675735 130.032120 -60.150242
1367 34.061150 131.139420 -58.502460
1368 37.658062 129.551697 -62.544373
1369 43.605869 103.696693 -50.925098
1370 33.969353 131.784348 -58.699455
1371 37.563847 129.060303 -62.387779
1372 34.748531 104.639595 -53.507919
1373 58.647903 139.054672 -65.313995
1374 57.375809 144.439514 -64.430008
1375 60.064991 144.076492 -65.648285
1376 52.912445 125.622581 -60.061092
1377 41.753738 213.256165 -155.995483
1378 36.777046 126.166840 -63.303581
1379 44.797939 105.736404 -51.371559
1380 36.788231 115.312988 -59.066322
1381 34.837971 128.410217 -58.740650
1382 42.533344 127.136818 -64.145699
1383 42.707413 128.081894 -63.347454
1384 51.310371 121.348137 -58.723064
1385 55.252209 120.887184 -54.737755
1386 28.900454 128.756805 -65.461159
1387 33.537830 129.234879 -61.242603
1388 34.516056 131.339478 -60.533115
1389 37.498280 131.037628 -62.723007
1390 34.082420 102.904518 -56.190033
1391 34.158707 98.872505 -53.951866
1392 36.225426 103.514008 -56.851334
1393 56.436344 125.249908 -57.734863
1394 28.946510 128.092468 -65.075577
1395 43.587440 103.753502 -50.965271
1396 37.801388 128.393143 -61.979340
1397 39.598831 116.478149 -57.694740
1398 35.337082 132.518250 -61.489723
1399 36.392323 105.547699 -56.031605
1400 36.398563 105.552078 -56.041756
1401 48.559864 127.736168 -57.857018
1402 45.372372 141.963928 -67.574966
1403 37.750916 130.022141 -62.150997
1404 59.472916 143.944092 -65.008102
1405 53.701923 134.730484 -62.772339
1406 36.447720 104.027771 -56.983402
1407 34.370502 104.621948 -54.060600
1408 52.924950 132.691589 -62.056602
1409 36.529079 104.876167 -57.534794
1410 34.910198 96.622559 -52.687279
1411 50.853748 136.025085 -61.087048
1412 53.822968 122.699020 -56.652630
1413 35.949875 132.460495 -59.660202
1414 34.196583 103.651871 -54.236549
1415 38.941212 115.156700 -56.153660
1416 34.474041 127.594589 -61.954983
1417 39.155743 131.183228 -61.723267
1418 36.304390 116.637512 -59.575985
1419 42.059631 141.405136 -66.581345
1420 51.692902 129.187042 -56.352489
1421 57.987202 141.902313 -63.685703
1422 41.422958 110.957451 -58.651463
1423 42.618511 115.015343 -60.178261
1424 53.627163 141.557587 -62.040627
1425 35.777695 131.275879 -60.773380
1426 34.316544 104.917450 -54.197105
1427 44.642887 125.207466 -67.622444
1428 37.650028 129.223190 -62.405880
1429 53.035934 132.964783 -62.197193
1430 35.555244 105.395508 -53.868332
1431 78.400932 199.350449 -78.129768
1432 37.418213 128.497177 -61.862061
1433 39.514462 116.300766 -57.530548
1434 42.202480 117.219711 -60.103954
1435 41.144787 108.735786 -57.887459
1436 41.738670 113.783440 -59.564621
1437 50.005173 127.989594 -55.290825
1438 43.857246 125.806839 -68.235001
1439 53.824722 123.774673 -57.231331
1440 51.404209 134.413086 -57.550095
1441 59.665913 136.977768 -64.536774
1442 39.161911 114.907188 -56.864632
1443 32.429207 128.863174 -62.518764
1444 33.350712 129.655762 -61.603626
1445 35.091690 127.834999 -61.643040
1446 37.631702 137.742065 -60.701637
1447 34.445766 127.547829 -64.278008
1448 35.769527 127.894386 -61.698959
1449 36.560791 126.429871 -63.451290
1450 37.173637 129.456543 -62.920895
1451 38.271988 129.309906 -62.211605
1452 41.091465 128.276062 -63.375481
1453 36.450806 105.325539 -56.142380
1454 50.837944 132.213760 -55.147282
1455 37.148746 107.776894 -58.166481
1456 42.957397 127.638000 -65.516251
1457 42.291134 122.111717 -61.247261
1458 54.439121 135.991089 -59.869122
1459 61.642956 147.029770 -65.114464
1460 37.519272 104.198921 -56.940090
1461 39.481922 109.204628 -59.456039
1462 43.931873 124.776863 -68.554832
1463 57.945297 136.914108 -63.399792
1464 56.933983 126.764404 -56.622086
1465 58.414806 126.786835 -56.578346
1466 66.031540 157.810562 -69.335274
1467 55.835091 134.964569 -63.423866
1468 38.772976 114.993866 -55.951500
1469 69.315445 164.638657 -71.610832
1470 41.030918 110.884499 -60.055241
1471 36.943760 106.792580 -57.989574
1472 36.411308 106.676979 -56.394279
1473 37.852619 108.024117 -58.294476
1474 44.929043 106.678047 -51.710426
1475 49.080410 169.150864 -76.019455
1476 39.625248 115.341789 -56.703564
1477 35.820499 128.190140 -62.942741
1478 37.459892 130.093292 -61.576180
1479 37.951572 111.209671 -57.874073
1480 45.044735 117.923096 -53.679943
1481 38.365234 112.325600 -58.486343
1482 53.812675 148.678528 -65.867805
1483 52.146790 132.874771 -57.591011
1484 52.101444 129.954544 -54.089287
1485 44.207729 129.618530 -65.194427
1486 43.221935 125.144188 -65.699486
1487 49.422333 143.243713 -73.555389
1488 57.013256 139.509293 -61.720608
1489 56.546097 132.912659 -61.616436
1490 36.449314 128.404144 -62.700275
1491 44.658607 124.663261 -68.863586
1492 35.037823 128.580582 -63.360104
1493 36.455231 127.912926 -62.501305
1494 39.542320 115.507523 -56.790977
1495 44.441093 124.481644 -68.926987
1496 54.088051 131.109924 -60.715172
1497 50.856293 177.751923 -79.531708
1498 54.044167 198.197647 -86.646545
1499 56.442661 125.998001 -57.591309
1500 36.572140 115.018150 -59.457161
1501 36.596622 114.957497 -59.424538
1502 36.361683 113.285530 -58.025623
1503 35.225452 127.516418 -62.931923
1504 36.529354 130.949081 -60.496124
